block,genome,chr/contig,start,end,orientation,length
69,BUMA.1121.00005,1,3619619,3650496,-,30877
69,BUMA.1121.00101,1,2500083,2531155,-,31072
69,BUMA.1121.00065,1,3997600,4028764,+,31164
69,BUMA.1121.00100,1,1350307,1381286,-,30979
69,BUMA.1121.00105,1,1269719,1300607,-,30888
69,BUMA.1121.00029,1,978867,1010026,-,31159
69,BUMA.1121.00066,1,3814304,3845189,+,30885
69,BUMA.1121.00031,1,1294889,1326059,+,31170
69,BUMA.1121.00108,1,911558,942608,+,31050
69,BUMA.1121.00023,1,2278587,2309743,+,31156
69,BUMA.1121.00035,1,963070,994230,+,31160
69,BUMA.1121.00041,1,1173660,1204824,+,31164
70,BUMA.1121.00057,1,1084711,1094295,+,9584
70,BUMA.1121.00058,1,549261,558831,-,9570
70,BUMA.1121.00045,1,86635,96230,-,9595
70,BUMA.1121.00051,1,3977259,3986840,+,9581
70,BUMA.1121.00068,1,2804938,2814511,+,9573
70,BUMA.1121.00061,1,3849887,3859471,+,9584
70,BUMA.1121.00060,1,2331819,2341414,-,9595
70,BUMA.1121.00064,1,3996675,4006259,+,9584
70,BUMA.1121.00016,1,2067107,2076667,+,9560
70,BUMA.1121.00003,1,2484154,2493749,+,9595
70,BUMA.1121.00055,1,3621493,3631077,+,9584
70,BUMA.1121.00011,1,1654509,1664104,-,9595
70,BUMA.1121.00037,1,2612527,2622118,+,9591
70,BUMA.1121.00009,1,1578517,1588100,-,9583
70,BUMA.1121.00069,1,3840881,3850465,+,9584
70,BUMA.1121.00088,1,839271,848866,+,9595
70,BUMA.1121.00092,1,4082930,4092500,+,9570
70,BUMA.1121.00074,1,90835,100419,-,9584
70,BUMA.1121.00070,1,3832293,3841877,+,9584
70,BUMA.1121.00093,1,534004,543574,-,9570
70,BUMA.1121.00063,1,3843134,3852718,+,9584
70,BUMA.1121.00033,1,2247057,2256648,+,9591
70,BUMA.1121.00018,1,471932,481523,+,9591
70,BUMA.1121.00080,1,4003521,4013105,+,9584
70,BUMA.1121.00027,1,2137342,2146937,+,9595
70,BUMA.1121.00053,1,3724499,3734094,+,9595
70,BUMA.1121.00059,1,3200869,3210427,+,9558
70,BUMA.1121.00043,1,4117669,4127253,+,9584
70,BUMA.1121.00056,1,3925600,3935191,-,9591
70,BUMA.1121.00112,1,3090286,3099881,-,9595
70,BUMA.1121.00091,1,537581,547165,-,9584
70,BUMA.1121.00047,1,2980979,2990561,-,9582
70,BUMA.1121.00067,1,421905,431489,-,9584
70,BUMA.1121.00110,1,833121,842716,-,9595
70,BUMA.1121.00073,1,3856529,3866113,+,9584
70,BUMA.1121.00072,1,3837908,3847492,+,9584
70,BUMA.1121.00077,1,2640684,2650275,+,9591
70,BUMA.1121.00082,1,4064790,4074374,+,9584
70,BUMA.1121.00062,1,592113,601708,-,9595
70,BUMA.1121.00007,1,86971,96565,-,9594
70,BUMA.1121.00025,1,2778366,2787957,-,9591
70,BUMA.1121.00021,1,587343,596927,+,9584
70,BUMA.1121.00103,1,365114,374721,-,9607
70,BUMA.1121.00096,1,3289533,3299117,-,9584
70,BUMA.1121.00079,1,4056745,4066328,+,9583
70,BUMA.1121.00039,1,61750,71341,+,9591
70,BUMA.1121.00083,1,1704997,1714581,-,9584
70,BUMA.1121.00084,1,213017,222612,+,9595
70,BUMA.1121.00049,1,1864231,1873826,-,9595
70,BUMA.1121.00089,1,3978696,3988287,+,9591
70,BUMA.1121.00014,1,2914775,2924388,-,9613
70,BUMA.1121.00090,1,2077212,2086803,+,9591
70,BUMA.1121.00071,1,3845846,3855430,+,9584
70,BUMA.1121.00078,1,2052584,2062165,-,9581
70,BUMA.1121.00102,1,1293393,1302962,-,9569
70,BUMA.1121.00075,1,3430171,3439766,+,9595
70,BUMA.1121.00012,1,2690331,2699922,+,9591
70,BUMA.1121.00076,1,1372457,1382052,-,9595
70,BUMA.1121.00106,1,3756443,3766038,+,9595
70,BUMA.1121.00001,1,93013,102604,-,9591
70,BUMA.1121.00107,1,3920673,3930268,+,9595
70,BUMA.1121.00104,1,1290243,1299838,-,9595
70,BUMA.1121.00099,1,2471886,2481481,-,9595
70,BUMA.1121.00098,1,2658377,2667971,+,9594
70,BUMA.1121.00111,1,116253,125837,+,9584
70,BUMA.1121.00109,1,1896703,1906296,-,9593
70,BUMA.1121.00097,1,4058429,4067985,-,9556
70,BUMA.1121.00094,1,3992018,4001609,+,9591
70,BUMA.1121.00095,1,1679114,1688721,-,9607
70,BUMA.1121.00005,1,3610013,3619618,-,9605
70,BUMA.1121.00101,1,2490487,2500082,-,9595
70,BUMA.1121.00065,1,4028766,4038336,+,9570
70,BUMA.1121.00100,1,1340711,1350306,-,9595
70,BUMA.1121.00105,1,1260123,1269718,-,9595
70,BUMA.1121.00029,1,969275,978866,-,9591
70,BUMA.1121.00066,1,3845191,3854775,+,9584
70,BUMA.1121.00031,1,1326061,1335674,+,9613
70,BUMA.1121.00108,1,942610,952205,+,9595
70,BUMA.1121.00023,1,2309745,2319336,+,9591
70,BUMA.1121.00035,1,994232,1003821,+,9589
70,BUMA.1121.00041,1,1204826,1214421,+,9595
71,BUMA.1121.00057,1,1094464,1100276,+,5812
71,BUMA.1121.00058,1,543280,549092,-,5812
71,BUMA.1121.00045,1,80654,86466,-,5812
71,BUMA.1121.00051,1,1,5813,+,5812
71,BUMA.1121.00068,1,2814680,2820483,+,5803
71,BUMA.1121.00061,1,1,5813,+,5812
71,BUMA.1121.00060,1,2325838,2331650,-,5812
71,BUMA.1121.00064,1,1,5813,+,5812
71,BUMA.1121.00016,1,2078179,2083991,+,5812
71,BUMA.1121.00003,1,2493918,2499721,+,5803
71,BUMA.1121.00055,1,3631246,3637055,+,5809
71,BUMA.1121.00011,1,1648528,1654340,-,5812
71,BUMA.1121.00037,1,2622287,2628099,+,5812
71,BUMA.1121.00009,1,1572545,1578348,-,5803
71,BUMA.1121.00069,1,1,5813,+,5812
71,BUMA.1121.00088,1,849035,854847,+,5812
71,BUMA.1121.00092,1,1,5813,+,5812
71,BUMA.1121.00074,1,84854,90666,-,5812
71,BUMA.1121.00070,1,1,5813,+,5812
71,BUMA.1121.00093,1,528023,533835,-,5812
71,BUMA.1121.00063,1,1,5813,+,5812
71,BUMA.1121.00033,1,2256817,2262629,+,5812
71,BUMA.1121.00018,1,481692,487504,+,5812
71,BUMA.1121.00080,1,1,5813,+,5812
71,BUMA.1121.00027,1,2147106,2152918,+,5812
71,BUMA.1121.00053,1,3734263,3740074,+,5811
71,BUMA.1121.00059,1,3210596,3216408,+,5812
71,BUMA.1121.00043,1,4127422,4133233,+,5811
71,BUMA.1121.00056,1,3919619,3925431,-,5812
71,BUMA.1121.00112,1,3084305,3090117,-,5812
71,BUMA.1121.00091,1,531600,537412,-,5812
71,BUMA.1121.00047,1,2974998,2980810,-,5812
71,BUMA.1121.00067,1,415924,421736,-,5812
71,BUMA.1121.00110,1,827131,832952,-,5821
71,BUMA.1121.00073,1,1,5813,+,5812
71,BUMA.1121.00072,1,1,5813,+,5812
71,BUMA.1121.00077,1,2650443,2656264,+,5821
71,BUMA.1121.00082,1,1,5813,+,5812
71,BUMA.1121.00062,1,586132,591944,-,5812
71,BUMA.1121.00007,1,80990,86802,-,5812
71,BUMA.1121.00025,1,2772384,2778197,-,5813
71,BUMA.1121.00021,1,597096,602899,+,5803
71,BUMA.1121.00103,1,359134,364945,-,5811
71,BUMA.1121.00096,1,3283552,3289364,-,5812
71,BUMA.1121.00079,1,1,5813,+,5812
71,BUMA.1121.00039,1,71510,77322,+,5812
71,BUMA.1121.00083,1,1699016,1704828,-,5812
71,BUMA.1121.00084,1,222781,228593,+,5812
71,BUMA.1121.00049,1,1858250,1864062,-,5812
71,BUMA.1121.00089,1,1,5813,+,5812
71,BUMA.1121.00014,1,2908794,2914606,-,5812
71,BUMA.1121.00090,1,2086972,2092784,+,5812
71,BUMA.1121.00071,1,1,5813,+,5812
71,BUMA.1121.00078,1,2046603,2052415,-,5812
71,BUMA.1121.00102,1,1287412,1293224,-,5812
71,BUMA.1121.00075,1,3439935,3445747,+,5812
71,BUMA.1121.00012,1,2700091,2705903,+,5812
71,BUMA.1121.00076,1,1366476,1372288,-,5812
71,BUMA.1121.00106,1,3766207,3772019,+,5812
71,BUMA.1121.00001,1,87032,92844,-,5812
71,BUMA.1121.00107,1,3930437,3936249,+,5812
71,BUMA.1121.00104,1,1284262,1290074,-,5812
71,BUMA.1121.00099,1,2465906,2471718,-,5812
71,BUMA.1121.00098,1,2668140,2673949,+,5809
71,BUMA.1121.00111,1,126006,131809,+,5803
71,BUMA.1121.00109,1,1890722,1896534,-,5812
71,BUMA.1121.00097,1,4052448,4058260,-,5812
71,BUMA.1121.00094,1,1,5813,+,5812
71,BUMA.1121.00095,1,1673134,1678945,-,5811
71,BUMA.1121.00005,1,3604032,3609844,-,5812
71,BUMA.1121.00101,1,2484506,2490318,-,5812
71,BUMA.1121.00065,1,1,5812,+,5811
71,BUMA.1121.00100,1,1334730,1340542,-,5812
71,BUMA.1121.00105,1,1254142,1259954,-,5812
71,BUMA.1121.00029,1,963294,969106,-,5812
71,BUMA.1121.00066,1,1,5813,+,5812
71,BUMA.1121.00031,1,1335843,1341655,+,5812
71,BUMA.1121.00108,1,952373,958182,+,5809
71,BUMA.1121.00023,1,2319505,2325317,+,5812
71,BUMA.1121.00035,1,1003990,1009802,+,5812
71,BUMA.1121.00041,1,1214590,1220402,+,5812
72,BUMA.1121.00057,1,1100277,1114768,+,14491
72,BUMA.1121.00058,1,528790,543278,-,14488
72,BUMA.1121.00045,1,66180,80652,-,14472
72,BUMA.1121.00051,1,5814,20305,+,14491
72,BUMA.1121.00068,1,2820484,2834975,+,14491
72,BUMA.1121.00061,1,5814,20305,+,14491
72,BUMA.1121.00060,1,2311364,2325836,-,14472
72,BUMA.1121.00064,1,5814,20305,+,14491
72,BUMA.1121.00016,1,2083992,2098483,+,14491
72,BUMA.1121.00003,1,2499722,2514204,+,14482
72,BUMA.1121.00055,1,3638639,3653145,+,14506
72,BUMA.1121.00011,1,1634055,1648526,-,14471
72,BUMA.1121.00037,1,2628100,2642591,+,14491
72,BUMA.1121.00009,1,1558053,1572543,-,14490
72,BUMA.1121.00069,1,5814,20305,+,14491
72,BUMA.1121.00088,1,854848,869339,+,14491
72,BUMA.1121.00092,1,5814,20305,+,14491
72,BUMA.1121.00074,1,70362,84852,-,14490
72,BUMA.1121.00070,1,5814,20305,+,14491
72,BUMA.1121.00093,1,513531,528021,-,14490
72,BUMA.1121.00063,1,5814,20301,+,14487
72,BUMA.1121.00033,1,2262630,2277121,+,14491
72,BUMA.1121.00018,1,487505,501996,+,14491
72,BUMA.1121.00080,1,5814,20305,+,14491
72,BUMA.1121.00027,1,2152919,2167410,+,14491
72,BUMA.1121.00053,1,3740075,3754552,+,14477
72,BUMA.1121.00059,1,3216409,3230900,+,14491
72,BUMA.1121.00043,1,4133234,4147725,+,14491
72,BUMA.1121.00056,1,3905127,3919617,-,14490
72,BUMA.1121.00112,1,3069836,3084303,-,14467
72,BUMA.1121.00091,1,517120,531598,-,14478
72,BUMA.1121.00047,1,2960506,2974996,-,14490
72,BUMA.1121.00067,1,401432,415922,-,14490
72,BUMA.1121.00110,1,812639,827129,-,14490
72,BUMA.1121.00073,1,5814,20305,+,14491
72,BUMA.1121.00072,1,5814,20305,+,14491
72,BUMA.1121.00077,1,2656265,2670754,+,14489
72,BUMA.1121.00082,1,5814,20305,+,14491
72,BUMA.1121.00062,1,571640,586130,-,14490
72,BUMA.1121.00007,1,66498,80988,-,14490
72,BUMA.1121.00025,1,2757892,2772382,-,14490
72,BUMA.1121.00021,1,602900,617391,+,14491
72,BUMA.1121.00103,1,344642,359132,-,14490
72,BUMA.1121.00096,1,3269057,3283550,-,14493
72,BUMA.1121.00079,1,5814,20305,+,14491
72,BUMA.1121.00039,1,77323,91814,+,14491
72,BUMA.1121.00083,1,1684524,1699014,-,14490
72,BUMA.1121.00084,1,228594,243085,+,14491
72,BUMA.1121.00049,1,1843758,1858248,-,14490
72,BUMA.1121.00089,1,5814,20305,+,14491
72,BUMA.1121.00014,1,2894302,2908792,-,14490
72,BUMA.1121.00090,1,2092785,2107276,+,14491
72,BUMA.1121.00071,1,5814,20301,+,14487
72,BUMA.1121.00078,1,2032111,2046601,-,14490
72,BUMA.1121.00102,1,1272920,1287410,-,14490
72,BUMA.1121.00075,1,3445748,3460174,+,14426
72,BUMA.1121.00012,1,2705904,2720395,+,14491
72,BUMA.1121.00076,1,1352000,1366474,-,14474
72,BUMA.1121.00106,1,3772020,3786511,+,14491
72,BUMA.1121.00001,1,72540,87030,-,14490
72,BUMA.1121.00107,1,3936250,3950728,+,14478
72,BUMA.1121.00104,1,1269777,1284260,-,14483
72,BUMA.1121.00099,1,2451426,2465904,-,14478
72,BUMA.1121.00098,1,2675534,2690040,+,14506
72,BUMA.1121.00111,1,131810,146301,+,14491
72,BUMA.1121.00109,1,1876242,1890720,-,14478
72,BUMA.1121.00097,1,4037956,4052446,-,14490
72,BUMA.1121.00094,1,5814,20303,+,14489
72,BUMA.1121.00095,1,1658652,1673132,-,14480
72,BUMA.1121.00005,1,3589540,3604030,-,14490
72,BUMA.1121.00101,1,2469905,2484504,-,14599
72,BUMA.1121.00065,1,5813,20304,+,14491
72,BUMA.1121.00100,1,1320247,1334728,-,14481
72,BUMA.1121.00105,1,1239650,1254140,-,14490
72,BUMA.1121.00029,1,948802,963292,-,14490
72,BUMA.1121.00066,1,5814,20305,+,14491
72,BUMA.1121.00031,1,1341656,1356151,+,14495
72,BUMA.1121.00108,1,959766,974272,+,14506
72,BUMA.1121.00023,1,2325318,2339809,+,14491
72,BUMA.1121.00035,1,1009803,1024294,+,14491
72,BUMA.1121.00041,1,1220403,1234892,+,14489
73,BUMA.1121.00057,1,1114769,1120124,+,5355
73,BUMA.1121.00058,1,523396,528699,-,5303
73,BUMA.1121.00045,1,60849,66154,-,5305
73,BUMA.1121.00051,1,20306,25703,+,5397
73,BUMA.1121.00068,1,2834976,2840383,+,5407
73,BUMA.1121.00061,1,20310,25678,+,5368
73,BUMA.1121.00060,1,2306040,2311345,-,5305
73,BUMA.1121.00064,1,20306,25714,+,5408
73,BUMA.1121.00016,1,2098484,2103850,+,5366
73,BUMA.1121.00003,1,2514206,2519518,+,5312
73,BUMA.1121.00055,1,3653171,3658549,+,5378
73,BUMA.1121.00011,1,1628698,1634022,-,5324
73,BUMA.1121.00037,1,2642592,2648014,+,5422
73,BUMA.1121.00009,1,1552735,1558051,-,5316
73,BUMA.1121.00069,1,20306,25678,+,5372
73,BUMA.1121.00088,1,869365,874730,+,5365
73,BUMA.1121.00092,1,20306,25648,+,5342
73,BUMA.1121.00074,1,64973,70294,-,5321
73,BUMA.1121.00070,1,20310,25678,+,5368
73,BUMA.1121.00093,1,508187,513498,-,5311
73,BUMA.1121.00063,1,20302,25671,+,5369
73,BUMA.1121.00033,1,2277122,2282467,+,5345
73,BUMA.1121.00018,1,502015,507370,+,5355
73,BUMA.1121.00080,1,20306,25689,+,5383
73,BUMA.1121.00027,1,2167411,2172745,+,5334
73,BUMA.1121.00053,1,3754580,3759967,+,5387
73,BUMA.1121.00059,1,3230901,3236271,+,5370
73,BUMA.1121.00043,1,4147726,4153113,+,5387
73,BUMA.1121.00056,1,3899777,3905080,-,5303
73,BUMA.1121.00112,1,3064504,3069795,-,5291
73,BUMA.1121.00091,1,511782,517094,-,5312
73,BUMA.1121.00047,1,2955128,2960431,-,5303
73,BUMA.1121.00067,1,396022,401343,-,5321
73,BUMA.1121.00110,1,807264,812585,-,5321
73,BUMA.1121.00073,1,20310,25678,+,5368
73,BUMA.1121.00072,1,20306,25678,+,5372
73,BUMA.1121.00077,1,2670755,2676128,+,5373
73,BUMA.1121.00082,1,20306,25678,+,5372
73,BUMA.1121.00062,1,566246,571558,-,5312
73,BUMA.1121.00007,1,61182,66493,-,5311
73,BUMA.1121.00025,1,2752517,2757838,-,5321
73,BUMA.1121.00021,1,617392,622758,+,5366
73,BUMA.1121.00103,1,339283,344637,-,5354
73,BUMA.1121.00096,1,3263691,3269003,-,5312
73,BUMA.1121.00079,1,20306,25814,+,5508
73,BUMA.1121.00039,1,91815,97216,+,5401
73,BUMA.1121.00083,1,1679150,1684491,-,5341
73,BUMA.1121.00084,1,243086,248385,+,5299
73,BUMA.1121.00049,1,1838422,1843725,-,5303
73,BUMA.1121.00089,1,20310,25654,+,5344
73,BUMA.1121.00014,1,2888957,2894258,-,5301
73,BUMA.1121.00090,1,2107277,2112664,+,5387
73,BUMA.1121.00071,1,20302,25674,+,5372
73,BUMA.1121.00078,1,2026732,2032057,-,5325
73,BUMA.1121.00102,1,1267480,1272782,-,5302
73,BUMA.1121.00075,1,3461393,3466831,+,5438
73,BUMA.1121.00012,1,2720396,2725790,+,5394
73,BUMA.1121.00076,1,1345370,1350676,-,5306
73,BUMA.1121.00106,1,3786544,3791888,+,5344
73,BUMA.1121.00001,1,67109,72430,-,5321
73,BUMA.1121.00107,1,3950733,3956119,+,5386
73,BUMA.1121.00104,1,1263182,1268488,-,5306
73,BUMA.1121.00099,1,2446046,2451358,-,5312
73,BUMA.1121.00098,1,2690045,2695384,+,5339
73,BUMA.1121.00111,1,146331,151622,+,5291
73,BUMA.1121.00109,1,1870848,1876160,-,5312
73,BUMA.1121.00097,1,4032597,4037909,-,5312
73,BUMA.1121.00094,1,20308,25661,+,5353
73,BUMA.1121.00095,1,1653191,1658512,-,5321
73,BUMA.1121.00005,1,3584121,3589423,-,5302
73,BUMA.1121.00101,1,2464515,2469816,-,5301
73,BUMA.1121.00065,1,20358,25722,+,5364
73,BUMA.1121.00100,1,1314867,1320179,-,5312
73,BUMA.1121.00105,1,1234285,1239596,-,5311
73,BUMA.1121.00029,1,943434,948755,-,5321
73,BUMA.1121.00066,1,20310,25678,+,5368
73,BUMA.1121.00031,1,1356258,1361558,+,5300
73,BUMA.1121.00108,1,974273,979638,+,5365
73,BUMA.1121.00023,1,2339810,2345239,+,5429
73,BUMA.1121.00035,1,1024295,1029689,+,5394
73,BUMA.1121.00041,1,1234899,1240300,+,5401
74,BUMA.1121.00057,1,1120777,1136236,+,15459
74,BUMA.1121.00058,1,507299,522744,-,15445
74,BUMA.1121.00045,1,44752,60197,-,15445
74,BUMA.1121.00051,1,26356,41817,+,15461
74,BUMA.1121.00068,1,2841056,2856494,+,15438
74,BUMA.1121.00061,1,26331,41798,+,15467
74,BUMA.1121.00060,1,2289943,2305388,-,15445
74,BUMA.1121.00064,1,26367,41809,+,15442
74,BUMA.1121.00016,1,2104503,2119947,+,15444
74,BUMA.1121.00003,1,2520171,2535616,+,15445
74,BUMA.1121.00055,1,3659202,3674666,+,15464
74,BUMA.1121.00011,1,1612588,1628046,-,15458
74,BUMA.1121.00037,1,2648685,2664130,+,15445
74,BUMA.1121.00009,1,1536627,1552083,-,15456
74,BUMA.1121.00069,1,26331,41800,+,15469
74,BUMA.1121.00088,1,875383,890844,+,15461
74,BUMA.1121.00092,1,26301,41736,+,15435
74,BUMA.1121.00074,1,48870,64321,-,15451
74,BUMA.1121.00070,1,26331,41804,+,15473
74,BUMA.1121.00093,1,492099,507535,-,15436
74,BUMA.1121.00063,1,26324,41793,+,15469
74,BUMA.1121.00033,1,2283120,2298567,+,15447
74,BUMA.1121.00018,1,508023,523468,+,15445
74,BUMA.1121.00080,1,26342,41804,+,15462
74,BUMA.1121.00027,1,2173398,2188855,+,15457
74,BUMA.1121.00053,1,3760620,3776049,+,15429
74,BUMA.1121.00059,1,3236924,3252374,+,15450
74,BUMA.1121.00043,1,4153766,4169212,+,15446
74,BUMA.1121.00056,1,3883660,3899125,-,15465
74,BUMA.1121.00112,1,3048504,3063852,-,15348
74,BUMA.1121.00091,1,495672,511109,-,15437
74,BUMA.1121.00047,1,2939013,2954476,-,15463
74,BUMA.1121.00067,1,379919,395370,-,15451
74,BUMA.1121.00110,1,791148,806612,-,15464
74,BUMA.1121.00073,1,26331,41804,+,15473
74,BUMA.1121.00072,1,26331,41799,+,15468
74,BUMA.1121.00077,1,2676781,2692244,+,15463
74,BUMA.1121.00082,1,26331,41804,+,15473
74,BUMA.1121.00062,1,550142,565594,-,15452
74,BUMA.1121.00007,1,45070,60530,-,15460
74,BUMA.1121.00025,1,2736419,2751865,-,15446
74,BUMA.1121.00021,1,623411,638861,+,15450
74,BUMA.1121.00103,1,323153,338631,-,15478
74,BUMA.1121.00096,1,3247578,3263039,-,15461
74,BUMA.1121.00079,1,26467,41928,+,15461
74,BUMA.1121.00039,1,97869,113323,+,15454
74,BUMA.1121.00083,1,1663024,1678498,-,15474
74,BUMA.1121.00084,1,249038,264492,+,15454
74,BUMA.1121.00049,1,1820995,1836457,-,15462
74,BUMA.1121.00089,1,26307,41771,+,15464
74,BUMA.1121.00014,1,2872842,2888286,-,15444
74,BUMA.1121.00090,1,2113337,2128776,+,15439
74,BUMA.1121.00071,1,26327,41796,+,15469
74,BUMA.1121.00078,1,2010639,2026091,-,15452
74,BUMA.1121.00102,1,1251386,1266828,-,15442
74,BUMA.1121.00075,1,3467484,3482957,+,15473
74,BUMA.1121.00012,1,2726463,2741892,+,15429
74,BUMA.1121.00076,1,1329244,1344718,-,15474
74,BUMA.1121.00106,1,3792541,3808010,+,15469
74,BUMA.1121.00001,1,51007,66457,-,15450
74,BUMA.1121.00107,1,3956772,3972126,+,15354
74,BUMA.1121.00104,1,1247056,1262530,-,15474
74,BUMA.1121.00099,1,2430043,2445394,-,15351
74,BUMA.1121.00098,1,2696037,2711466,+,15429
74,BUMA.1121.00111,1,152275,167739,+,15464
74,BUMA.1121.00109,1,1854734,1870196,-,15462
74,BUMA.1121.00097,1,4016482,4031945,-,15463
74,BUMA.1121.00094,1,26314,41778,+,15464
74,BUMA.1121.00095,1,1637087,1652539,-,15452
74,BUMA.1121.00005,1,3567809,3583469,-,15660
74,BUMA.1121.00101,1,2448520,2463863,-,15343
74,BUMA.1121.00065,1,26375,41837,+,15462
74,BUMA.1121.00100,1,1298752,1314215,-,15463
74,BUMA.1121.00105,1,1218154,1233633,-,15479
74,BUMA.1121.00029,1,927324,942782,-,15458
74,BUMA.1121.00066,1,26331,41797,+,15466
74,BUMA.1121.00031,1,1362229,1377674,+,15445
74,BUMA.1121.00108,1,980291,995725,+,15434
74,BUMA.1121.00023,1,2345892,2361341,+,15449
74,BUMA.1121.00035,1,1030342,1045791,+,15449
74,BUMA.1121.00041,1,1240953,1256397,+,15444
75,BUMA.1121.00057,1,1136238,1145062,+,8824
75,BUMA.1121.00058,1,498490,507298,-,8808
75,BUMA.1121.00045,1,35934,44751,-,8817
75,BUMA.1121.00051,1,41819,50643,+,8824
75,BUMA.1121.00068,1,2856496,2865320,+,8824
75,BUMA.1121.00061,1,41800,50624,+,8824
75,BUMA.1121.00060,1,2281125,2289942,-,8817
75,BUMA.1121.00064,1,41811,50635,+,8824
75,BUMA.1121.00016,1,2119949,2128772,+,8823
75,BUMA.1121.00003,1,2535618,2544435,+,8817
75,BUMA.1121.00055,1,3674668,3683492,+,8824
75,BUMA.1121.00011,1,1603763,1612587,-,8824
75,BUMA.1121.00037,1,2664132,2672956,+,8824
75,BUMA.1121.00009,1,1527809,1536626,-,8817
75,BUMA.1121.00069,1,41802,50626,+,8824
75,BUMA.1121.00088,1,890846,899671,+,8825
75,BUMA.1121.00092,1,41738,50562,+,8824
75,BUMA.1121.00074,1,40045,48869,-,8824
75,BUMA.1121.00070,1,41806,50630,+,8824
75,BUMA.1121.00093,1,483274,492098,-,8824
75,BUMA.1121.00063,1,41795,50619,+,8824
75,BUMA.1121.00033,1,2298569,2307392,+,8823
75,BUMA.1121.00018,1,523470,532294,+,8824
75,BUMA.1121.00080,1,41806,50630,+,8824
75,BUMA.1121.00027,1,2188857,2197681,+,8824
75,BUMA.1121.00053,1,3776051,3784875,+,8824
75,BUMA.1121.00059,1,3252376,3261200,+,8824
75,BUMA.1121.00043,1,4169214,4177999,+,8785
75,BUMA.1121.00056,1,3874835,3883659,-,8824
75,BUMA.1121.00112,1,3039679,3048503,-,8824
75,BUMA.1121.00091,1,486847,495671,-,8824
75,BUMA.1121.00047,1,2930188,2939012,-,8824
75,BUMA.1121.00067,1,371094,379918,-,8824
75,BUMA.1121.00110,1,782330,791147,-,8817
75,BUMA.1121.00073,1,41806,50630,+,8824
75,BUMA.1121.00072,1,41801,50625,+,8824
75,BUMA.1121.00077,1,2692246,2701063,+,8817
75,BUMA.1121.00082,1,41806,50630,+,8824
75,BUMA.1121.00062,1,541317,550141,-,8824
75,BUMA.1121.00007,1,36245,45069,-,8824
75,BUMA.1121.00025,1,2727594,2736418,-,8824
75,BUMA.1121.00021,1,638863,647688,+,8825
75,BUMA.1121.00103,1,314328,323152,-,8824
75,BUMA.1121.00096,1,3238760,3247577,-,8817
75,BUMA.1121.00079,1,41930,50754,+,8824
75,BUMA.1121.00039,1,113325,122142,+,8817
75,BUMA.1121.00083,1,1654199,1663023,-,8824
75,BUMA.1121.00084,1,264494,273318,+,8824
75,BUMA.1121.00049,1,1812169,1820994,-,8825
75,BUMA.1121.00089,1,41773,50597,+,8824
75,BUMA.1121.00014,1,2864017,2872841,-,8824
75,BUMA.1121.00090,1,2128778,2137602,+,8824
75,BUMA.1121.00071,1,41798,50622,+,8824
75,BUMA.1121.00078,1,2001815,2010638,-,8823
75,BUMA.1121.00102,1,1242561,1251385,-,8824
75,BUMA.1121.00075,1,3482959,3491783,+,8824
75,BUMA.1121.00012,1,2741894,2750718,+,8824
75,BUMA.1121.00076,1,1320419,1329243,-,8824
75,BUMA.1121.00106,1,3808012,3816836,+,8824
75,BUMA.1121.00001,1,42182,51006,-,8824
75,BUMA.1121.00107,1,3972128,3980945,+,8817
75,BUMA.1121.00104,1,1238231,1247055,-,8824
75,BUMA.1121.00099,1,2421218,2430042,-,8824
75,BUMA.1121.00098,1,2711468,2720292,+,8824
75,BUMA.1121.00111,1,167741,176565,+,8824
75,BUMA.1121.00109,1,1845916,1854733,-,8817
75,BUMA.1121.00097,1,4007694,4016481,-,8787
75,BUMA.1121.00094,1,41780,50604,+,8824
75,BUMA.1121.00095,1,1626684,1635488,-,8804
75,BUMA.1121.00005,1,3558984,3567808,-,8824
75,BUMA.1121.00101,1,2439695,2448519,-,8824
75,BUMA.1121.00065,1,41839,50663,+,8824
75,BUMA.1121.00100,1,1289927,1298751,-,8824
75,BUMA.1121.00105,1,1207751,1216555,-,8804
75,BUMA.1121.00029,1,918499,927323,-,8824
75,BUMA.1121.00066,1,41799,50621,+,8822
75,BUMA.1121.00031,1,1377676,1386500,+,8824
75,BUMA.1121.00108,1,995727,1004551,+,8824
75,BUMA.1121.00023,1,2361343,2370167,+,8824
75,BUMA.1121.00035,1,1045793,1054617,+,8824
75,BUMA.1121.00041,1,1256399,1265223,+,8824
76,BUMA.1121.00057,1,1145063,1175014,+,29951
76,BUMA.1121.00058,1,468534,498488,-,29954
76,BUMA.1121.00045,1,5997,35932,-,29935
76,BUMA.1121.00051,1,50644,80676,+,30032
76,BUMA.1121.00068,1,2865321,2895265,+,29944
76,BUMA.1121.00061,1,50625,80570,+,29945
76,BUMA.1121.00060,1,2251188,2281123,-,29935
76,BUMA.1121.00064,1,50636,80605,+,29969
76,BUMA.1121.00016,1,2128773,2158725,+,29952
76,BUMA.1121.00003,1,2544436,2574422,+,29986
76,BUMA.1121.00055,1,3683493,3713413,+,29920
76,BUMA.1121.00011,1,1573787,1603761,-,29974
76,BUMA.1121.00037,1,2672957,2702950,+,29993
76,BUMA.1121.00009,1,1497857,1527807,-,29950
76,BUMA.1121.00069,1,50627,80572,+,29945
76,BUMA.1121.00088,1,899672,929618,+,29946
